iter	Passed	Remaining
1659	56231	11517
1660	56317	11494
1661	56400	11470
1662	56441	11437
1663	56471	11402
1664	56501	11368
1665	56529	11333
1666	56563	11299
1667	56602	11266
1668	56642	11233
1669	56689	11202
1670	56739	11171
1671	56785	11139
1672	56822	11106
1673	56864	11073
1674	56902	11040
1675	56930	11005
1676	56956	10970
1677	56982	10934
1678	57007	10898
1679	57033	10863
1680	57059	10828
1681	57085	10792
1682	57108	10756
1683	57135	10721
1684	57161	10686
1685	57186	10650
1686	57211	10614
1687	57236	10579
1688	57269	10545
1689	57348	10519
1690	57414	10491
1691	57488	10464
1692	57560	10437
1693	57588	10402
1694	57619	10368
1695	57641	10331
1696	57668	10296
1697	57695	10261
1698	57728	10227
1699	57757	10192
1700	57784	10157
1701	57811	10122
1702	57838	10086
1703	57866	10051
1704	57893	10016
1705	57922	9981
1706	57949	9946
1707	57976	9911
1708	58001	9876
1709	58027	9840
1710	58063	9807
1711	58195	9789
1712	58310	9769
1713	58423	9748
1714	58481	9718
1715	58566	9692
1716	58644	9665
1717	58681	9632
1718	58709	9597
1719	58734	9561
1720	58760	9525
1721	58785	9490
1722	58821	9456
1723	58857	9422
1724	58892	9388
1725	58921	9353
1726	58946	9318
1727	58977	9283
1728	59003	9248
1729	59028	9212
1730	59054	9177
1731	59080	9141
1732	59108	9106
1733	59145	9073
1734	59210	9043
1735	59276	9014
1736	59347	8985
1737	59395	8953
1738	59438	8920
1739	59485	8888
1740	59536	8856
1741	59589	8825
1742	59627	8791
1743	59675	8759
1744	59743	8730
1745	59792	8698
1746	59847	8667
1747	59898	8635
1748	59951	8603
1749	60009	8572
1750	60071	8542
1751	60127	8511
1752	60189	8480
1753	60252	8450
1754	60302	8418
1755	60409	8393
1756	60462	8362
1757	60534	8332
1758	60601	8302
1759	60667	8272
1760	60730	8242
1761	60771	8208
1762	60803	8173
1763	60830	8138
1764	60856	8102
1765	60898	8069
1766	60956	8037
1767	61014	8006
1768	61060	7973
1769	61097	7939
1770	61152	7907
1771	61198	7874
1772	61250	7842
1773	61354	7816
1774	61398	7782
1775	61458	7751
1776	61499	7717
1777	61567	7687
1778	61618	7654
1779	61668	7621
1780	61728	7590
1781	61789	7558
1782	61836	7525
1783	61889	7493
1784	61942	7460
1785	61989	7427
1786	62044	7395
1787	62098	7362
1788	62147	7329
1789	62197	7296
1790	62264	7265
1791	62323	7234
1792	62370	7200
1793	62516	7178
1794	62586	7147
1795	62648	7116
1796	62694	7082
1797	62750	7049
1798	62804	7017
1799	62866	6985
1800	62928	6953
1801	62990	6921
1802	63078	6892
1803	63134	6859
1804	63207	6828
1805	63264	6795
1806	63346	6765
1807	63408	6733
1808	63477	6702
1809	63535	6669
1810	63609	6638
1811	63747	6613
1812	63805	6581
1813	63882	6550
1814	63932	6516
1815	64001	6484
1816	64051	6450
1817	64113	6418
1818	64178	6386
1819	64235	6352
1820	64295	6320
1821	64375	6289
1822	64433	6256
1823	64511	6224
1824	64606	6195
1825	64674	6162
1826	64732	6129
1827	64785	6095
1828	64846	6062
1829	64918	6030
1830	64970	5996
1831	65042	5964
1832	65099	5931
1833	65140	5896
1834	65185	5861
1835	65223	5826
1836	65269	5791
1837	65306	5756
1838	65342	5720
1839	65373	5684
1840	65406	5648
1841	65436	5612
1842	65470	5577
1843	65501	5541
1844	65533	5505
1845	65567	5469
1846	65601	5434
1847	65648	5399
1848	65675	5363
1849	65699	5326
1850	65723	5290
1851	65745	5253
1852	65770	5217
1853	65815	5182
1854	65862	5148
1855	65926	5114
1856	66014	5083
1857	66042	5047
1858	66074	5011
1859	66100	4975
1860	66129	4939
1861	66155	4903
1862	66180	4866
1863	66333	4839
1864	66367	4804
1865	66393	4767
1866	66422	4731
1867	66448	4695
1868	66472	4659
1869	66498	4622
1870	66524	4586
1871	66553	4550
1872	66580	4514
1873	66612	4478
1874	66644	4442
1875	66671	4406
1876	66703	4371
1877	66739	4335
1878	66776	4300
1879	66809	4264
1880	66836	4228
1881	66871	4192
1882	66905	4157
1883	66937	4121
1884	66968	4085
1885	66999	4049
1886	67027	4013
1887	67054	3977
1888	67082	3941
1889	67108	3905
1890	67135	3869
1891	67163	3833
1892	67190	3797
1893	67220	3762
1894	67248	3726
1895	67276	3690
1896	67303	3654
1897	67329	3618
1898	67355	3582
1899	67386	3546
1900	67414	3510
1901	67443	3474
1902	67480	3439
1903	67508	3403
1904	67616	3371
1905	67694	3338
1906	67734	3303
1907	67760	3267
1908	67788	3231
1909	67813	3195
1910	67841	3159
1911	67867	3123
1912	67896	3087
1913	67921	3051
1914	67947	3015
1915	67972	2980
1916	67996	2944
1917	68020	2908
1918	68043	2872
1919	68068	2836
1920	68097	2800
1921	68120	2764
1922	68146	2728
1923	68169	2692
1924	68192	2656
1925	68216	2620
1926	68244	2585
1927	68267	2549
1928	68297	2513
1929	68322	2478
1930	68347	2442
1931	68371	2406
1932	68398	2370
1933	68422	2335
1934	68448	2299
1935	68476	2263
1936	68509	2228
1937	68539	2192
1938	68578	2157
1939	68614	2122
1940	68649	2086
1941	68681	2051
1942	68717	2015
1943	68751	1980
1944	68783	1945
1945	68811	1909
1946	68838	1873
1947	68878	1838
1948	68910	1803
1949	68946	1767
1950	68979	1732
1951	69013	1697
1952	69055	1661
1953	69094	1626
1954	69129	1591
1955	69168	1555
1956	69206	1520
1957	69245	1485
1958	69282	1450
1959	69320	1414
1960	69364	1379
1961	69401	1344
1962	69435	1308
1963	69474	1273
1964	69508	1238
1965	69547	1202
1966	69578	1167
1967	69610	1131
1968	69642	1096
1969	69672	1060
1970	69705	1025
1971	69736	990
1972	69772	954
1973	69813	919
1974	69848	884
1975	69888	848
1976	69925	813
1977	69970	778
1978	70025	743
1979	70070	707
1980	70106	672
1981	70170	637
1982	70229	602
1983	70281	566
1984	70322	531
1985	70350	495
1986	70378	460
1987	70405	424
1988	70432	389
1989	70465	354
1990	70499	318
1991	70535	283
1992	70574	247
1993	70608	212
1994	70639	177
1995	70674	141
1996	70708	106
1997	70742	70
1998	70773	35
1999	70803	0
